RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts
8632,15753462,Godson,632,Germany,Male,30,2,72549,2
8633,15759690,Smith,751,France,Male,42,4,0,2
8634,15801414,Bitter,767,France,Female,35,2,0,2
8635,15656141,Ts'ao,741,France,Male,39,5,0,1
8636,15608701,Chialuka,651,Germany,Male,29,3,121890.06,1
8637,15582892,Scott,601,France,Male,46,2,99786.07,1
8638,15632967,Feng,520,France,Male,34,3,0,2
8639,15587573,Castiglione,626,Germany,Male,27,4,115084.53,2
8640,15654891,He,811,France,Male,30,6,0,2
8641,15611365,Fanucci,730,France,Female,32,9,127661.69,1
8642,15749103,Ginikanwa,604,Germany,Female,47,4,118907.6,1
8643,15810203,Manning,499,Germany,Female,44,6,77627.33,2
8644,15813660,Forlonge,754,Spain,Male,40,2,160625.17,1
8645,15605673,Liang,716,Spain,Female,29,8,0,2
8646,15669282,Uchechukwu,636,France,Female,20,10,124266.86,1
8647,15792726,Sung,470,France,Female,25,8,127974.06,2
8648,15593241,Tochukwu,444,France,Male,43,3,0,2
8649,15683053,Reyna,809,Spain,Female,48,2,0,1
8650,15632736,Liang,850,Germany,Female,30,3,104911.35,2
8651,15731865,Unwin,637,France,Male,27,1,0,2
8652,15760450,Rutherford,512,France,Male,43,1,0,2
8653,15787204,Howe,774,Spain,Female,43,1,110646.54,1
8654,15650454,Tran,641,France,Male,57,5,0,2
8655,15573730,Thompson,586,Germany,Male,42,6,126704.49,2
8656,15705050,Linger,611,France,Male,30,9,0,2
8657,15791342,Johnston,660,Spain,Male,31,1,84560.04,1
8658,15684316,Udokamma,532,France,Male,43,9,0,2
8659,15700540,Barrera,557,Germany,Female,38,2,129893.56,1
8660,15770631,Sutherland,730,Spain,Male,25,5,167385.81,1
8661,15790594,Bednall,535,France,Female,27,6,0,2
8662,15604020,Otoole,773,Germany,Female,36,4,105858.71,1
8663,15637599,Cremonesi,510,Germany,Female,44,4,123070.89,1
8664,15736578,Hamilton,539,France,Male,39,1,0,1
8665,15666332,Donaldson,690,Spain,Female,48,2,0,2
8666,15727291,McKay,821,France,Female,40,1,0,2
8667,15785920,Black,687,Germany,Male,35,1,125141.24,2
8668,15658987,Kane,557,France,Female,46,4,96173.17,2
8669,15687719,She,532,Spain,Female,37,5,0,2
8670,15799641,Bruno,540,Spain,Male,39,2,0,2
8671,15758702,Watson,705,France,Female,55,8,0,2
8672,15689526,Shih,542,Germany,Female,35,9,127543.11,2
8673,15586848,Rose,706,France,Male,38,1,0,2
8674,15707637,Zikoranachukwudimma,765,France,Female,56,1,0,1
8675,15719426,Cole,529,France,Male,67,8,103101.56,2
8676,15639265,Isaacs,714,France,Male,54,7,126113.28,1
8677,15576124,Muravyova,582,France,Male,41,1,40488.76,1
8678,15757829,Timperley,609,Germany,Female,40,10,137389.77,2
8679,15633227,Kenechukwu,518,France,Female,28,9,85146.36,1
8680,15753092,He,791,Germany,Male,35,5,129828.58,1
8681,15782939,Storey,747,France,Male,42,4,80214.36,1
8682,15746338,Onyekachukwu,565,France,Female,40,2,0,2
8683,15590676,Kharlamova,735,France,Male,34,1,141796.43,1
8684,15599329,Christopher,697,France,Female,49,7,195238.29,4
8685,15783097,Lombardo,813,Germany,Male,27,6,111348.15,1
8686,15597885,Kerr,772,France,Male,43,6,0,2
8687,15597467,Duncan,606,France,Female,71,8,0,2
8688,15724764,Lawley,667,Germany,Female,42,10,64404.26,2
8689,15778418,Burns,637,Germany,Male,40,9,154309.67,1
8690,15684769,Whitson,542,France,Male,67,10,129431.36,1
8691,15756167,Doyne,762,Spain,Female,43,5,134204.67,1
8692,15632439,Pinto,698,France,Female,39,4,0,2
8693,15755138,Chin,850,France,Female,32,8,0,2
8694,15659092,Davide,621,France,Female,50,5,0,2
8695,15742116,Torres,671,Germany,Female,48,9,116711.06,2
8696,15801994,Buccho,775,France,Male,31,9,0,2
8697,15647572,Greece,504,Spain,Male,34,0,54980.81,1
8698,15644551,Wimble,751,Spain,Female,37,3,99773.85,2
8699,15709135,Pirozzi,691,Germany,Male,30,7,101231.77,2
8700,15684469,Hsiung,841,Germany,Male,32,2,117070.21,1
8701,15627637,Obioma,709,Germany,Male,23,8,73314.04,2
8702,15667093,Onio,673,France,Male,37,2,0,1
8703,15690589,Udinesi,541,France,Male,37,9,212314.03,1
8704,15595350,Fermin,661,France,Female,31,3,136067.82,2
8705,15777586,Moss,784,Spain,Female,42,2,109052.04,2
8706,15804064,Docherty,742,France,Female,35,2,79126.17,1
8707,15717770,Marcelo,850,Spain,Female,55,7,0,1
8708,15754443,Fadden,443,France,Female,35,9,108308,1
8709,15776939,Zox,778,Germany,Female,48,3,102290.56,2
8710,15713517,Otitodilinna,529,France,Male,39,6,102025.08,2
8711,15683522,Kennedy,678,Germany,Female,37,2,113383.07,1
8712,15673995,Tu,516,Spain,Female,65,9,102541.1,1
8713,15771054,Barnes,469,Spain,Male,35,5,0,2
8714,15578788,Bibi,786,Spain,Male,40,6,0,2
8715,15737408,L?,703,France,Female,41,6,109941.51,1
8716,15750837,Landseer,579,Germany,Male,41,0,141749.68,1
8717,15576022,Nwachinemelu,565,France,Male,38,5,0,2
8718,15635502,Ch'iu,443,France,Male,44,2,0,1
8719,15627298,Vinogradova,589,France,Male,37,7,85146.48,2
8720,15811415,Jenks,691,France,Female,44,6,134066.1,2
8721,15645059,Crace,711,France,Female,28,8,0,2
8722,15689671,Packham,775,Spain,Male,27,4,0,1
8723,15718667,T'ien,621,France,Male,35,7,87619.29,1
8724,15803202,Onyekachi,350,France,Male,51,10,0,1
8725,15593683,Solomina,668,Spain,Female,30,8,0,2
8726,15703394,Hawes,633,Spain,Male,27,3,0,2
8727,15570289,Benson,697,Germany,Male,43,8,103409.16,1
8728,15567437,Emenike,734,Germany,Female,30,7,123040.38,1
8729,15711687,Nero,434,France,Male,41,4,108128.52,1
8730,15656592,Toscano,646,Germany,Male,48,8,169023.33,2
8731,15634373,Yang,764,France,Male,30,5,0,2
8732,15769125,Palerma,727,Spain,Female,41,10,0,2
8733,15711386,Trentini,724,France,Female,29,6,0,2
8734,15714241,Haddon,749,Spain,Male,42,9,222267.63,1
8735,15642530,Coates,706,Germany,Female,47,10,144090.42,1
8736,15713599,Castiglione,728,France,Male,30,10,114835.43,1
8737,15744770,Stone,636,France,Male,44,2,0,2
8738,15780498,Maynard,634,France,Male,34,3,145030.92,1
8739,15624397,Moore,627,France,Male,43,8,71240.3,1
8740,15615219,Obielumani,518,France,Male,59,5,138772.15,1
8741,15570908,Harding,687,Spain,Female,29,7,93617.07,1
8742,15762855,Hill,622,Spain,Female,23,8,0,2
8743,15661827,Brown,693,Spain,Female,45,4,0,2
8744,15746035,Pagnotto,450,Spain,Male,25,9,74237.2,2
8745,15691906,Esposito,664,Germany,Female,49,5,127421.78,2
8746,15793424,Tan,663,Spain,Female,28,8,61274.7,2
8747,15577905,Hammond,660,France,Male,34,8,106486.66,2
8748,15667216,Chung,579,France,Female,29,10,73194.52,2
8749,15673971,Houghton,655,Germany,Female,44,6,146498.76,1
8750,15701238,Chia,683,France,Male,47,1,0,2
8751,15644849,Zikoranachidimma,655,France,Female,32,2,0,1
8752,15635531,Boag,575,Spain,Female,30,8,0,2
8753,15632263,Pagnotto,574,Spain,Male,30,5,120355,1
8754,15720110,Oluchukwu,795,France,Male,32,2,117265.21,1
8755,15619045,Baxter,776,France,Female,43,4,0,2
8756,15697510,Tien,707,Spain,Female,52,7,0,1
8757,15784923,Chimezie,705,Germany,Female,37,3,109974.22,1
8758,15567383,Slone,678,Germany,Female,44,2,98009.13,2
8759,15732621,Martin,663,France,Male,34,10,0,1
8760,15757981,Loggia,748,France,Male,66,8,0,1
8761,15727819,Hartley,677,Spain,Female,34,10,171671.9,1
8762,15738088,Parkin,634,Spain,Male,63,10,0,2
8763,15765173,Lin,350,France,Female,60,3,0,1
8764,15665159,Brooks,727,France,Male,61,0,128213.96,2
8765,15618203,Tien,773,Germany,Male,51,8,116197.65,2
8766,15791452,Dann,675,France,Male,39,1,0,2
8767,15638159,Trentino,649,Spain,Female,36,6,86607.39,1
8768,15585466,Russo,552,France,Male,29,10,0,2
8769,15677310,Christie,761,Germany,Male,62,5,98854.34,1
8770,15646262,Ross,622,France,Male,31,7,0,1
8771,15656901,Nnonso,615,France,Male,59,8,0,2
8772,15621093,Teng,681,Germany,Male,31,4,97338.19,2
8773,15592123,Buccho,768,France,Male,30,6,0,2
8774,15589200,Madukaife,617,Spain,Male,34,9,0,2
8775,15602934,Dunn,452,France,Female,33,6,131698.57,2
8776,15812720,Hooker,807,Germany,Male,37,10,130110.45,2
8777,15695383,Griffin,567,Spain,Male,44,9,0,2
8778,15723064,Kistler,603,Spain,Male,24,1,165149.13,2
8779,15761606,Law,617,Spain,Female,37,9,101707.8,1
8780,15650322,Grigoryeva,701,France,Female,34,3,105588.66,1
8781,15669782,Chu,820,Germany,Male,39,9,111336.89,1
8782,15751628,Onyemachukwu,438,France,Male,60,7,78391.17,1
8783,15809057,Lu,600,Spain,Female,27,6,0,2
8784,15617052,Watson,782,France,Male,34,9,0,1
8785,15590810,Fallaci,638,Germany,Female,41,9,144326.09,1
8786,15801293,Ni,850,Germany,Male,27,1,101278.25,2
8787,15770968,Leason,741,Germany,Female,19,8,108711.57,2
8788,15572356,Tsai,689,Spain,Male,73,1,108555.07,1
8789,15603247,Bruner,743,Germany,Female,35,1,146781.24,1
8790,15619116,Wallace,493,France,Female,36,2,0,2
8791,15691792,Young,416,Spain,Male,35,8,0,1
8792,15783276,Forbes,725,France,Female,25,9,0,2
8793,15766137,Muir,497,France,Male,34,2,0,2
8794,15574554,Pugh,537,Germany,Male,66,8,103291.25,2
8795,15578671,Webb,706,Spain,Female,29,1,209490.21,1
8796,15716608,Walker,651,Spain,Male,38,2,0,3
8797,15690670,Cox,720,France,Male,33,2,0,2
8798,15630466,Maclean,797,France,Male,45,8,0,1
8799,15630349,Hollis,543,Spain,Male,23,5,0,2
8800,15803801,Jamieson,454,France,Male,34,4,0,2
8801,15647890,Su,691,France,Male,37,9,149405.18,1
8802,15606115,P'eng,510,France,Female,52,6,191665.21,1
8803,15714642,Hawkins,792,Spain,Female,40,7,0,1
8804,15741181,Ndubuagha,721,France,Male,41,6,135071.12,1
8805,15773973,Hill,765,France,Male,41,2,0,2
8806,15758546,Norton,850,Spain,Male,39,8,0,2
8807,15598940,Achebe,681,Germany,Male,38,6,181804.34,2
8808,15669783,Simpson,586,France,Female,60,3,47020.65,2
8809,15624993,Chiang,753,France,Female,36,7,128518.98,1
8810,15760568,Dalrymple,593,Germany,Female,38,5,142658.04,2
8811,15699047,Chukwuemeka,674,France,Female,21,9,120150.39,2
8812,15616168,Ojiofor,610,France,Female,35,7,81905.95,1
8813,15773146,Rubeo,652,France,Male,26,3,137998.2,2
8814,15770375,Fanucci,850,Germany,Female,26,8,123126.29,1
8815,15589725,Zubarev,740,France,Female,51,4,0,2
8816,15710034,T'ao,637,Germany,Male,43,1,135645.29,2
8817,15800806,Pai,685,Spain,Male,31,7,122449.31,2
8818,15570485,Udegbunam,558,Spain,Male,40,4,161766.87,1
8819,15575391,Claypool,677,France,Female,37,3,0,2
8820,15790750,Manfrin,592,Germany,Male,36,10,123187.51,1
8821,15714832,Baker,652,Germany,Male,36,9,150956.71,1
8822,15619953,Efremov,662,Spain,Female,42,6,105021.28,1
8823,15673929,Chin,543,France,Male,64,4,0,2
8824,15578835,Brookes,675,Spain,Female,50,1,133204.91,1
8825,15752388,Doyle,643,Spain,Female,35,6,0,2
8826,15797081,Ajuluchukwu,611,Germany,Female,49,9,115488.52,2
8827,15570194,Ikemefuna,412,France,Male,29,5,0,2
8828,15580149,Fowler,638,Spain,Male,41,7,0,2
8829,15777708,Liao,824,Spain,Female,38,3,0,2
8830,15769955,Onuora,683,France,Female,40,1,0,2
8831,15810444,Aksenov,562,Germany,Female,39,6,130565.02,1
8832,15645593,Trevisani,599,France,Female,41,2,91328.71,1
8833,15765345,Wood,753,France,Male,35,4,0,2
8834,15760873,Lombardo,594,France,Male,50,7,81310.34,1
8835,15794178,Walpole,657,France,Male,34,3,107136.6,1
8836,15589361,Chikwendu,716,Spain,Male,34,9,0,1
8837,15662483,Ko,850,France,Male,43,7,0,2
8838,15809736,Steigrad,664,France,Male,46,2,0,1
8839,15731148,Isayeva,558,France,Male,33,0,108477.49,1
8840,15774328,Boni,606,Germany,Male,40,1,144757.97,2
8841,15646969,Anayolisa,776,Spain,Male,33,2,0,2
8842,15718769,Fallaci,557,Spain,Male,36,1,113110.26,1
8843,15610226,Fenton,614,France,Female,27,9,106414.57,2
8844,15616270,Chao,620,Spain,Male,42,4,106920.91,1
8845,15790717,Osinachi,695,Spain,Male,35,7,0,2
8846,15635703,Chu,729,Germany,Female,39,1,131513.26,1
8847,15616365,Obiuto,571,France,Female,53,2,0,2
8848,15630244,Chu,457,France,Male,40,10,134320.23,2
8849,15734714,Nash,559,France,Female,29,3,79715.36,1
8850,15721433,Hixson,664,France,Female,38,4,74306.19,2
8851,15590201,Fiorentini,500,Spain,Female,50,5,0,4
8852,15590828,Chidimma,782,Germany,Male,42,7,126428.38,1
8853,15752097,Chiazagomekpere,708,Spain,Male,38,8,99640.89,1
8854,15800031,Laura,681,France,Male,43,3,66338.68,1
8855,15630857,Wu,674,Spain,Female,39,6,0,2
8856,15689953,Toscani,697,Spain,Male,43,10,128226.37,1
8857,15759733,McMillan,774,France,Female,26,5,0,2
8858,15810826,Chiekwugo,624,France,Male,36,6,0,2
8859,15668009,Hendley,747,Spain,Male,37,1,0,2
8860,15743456,Birnie,715,France,Female,32,10,0,2
8861,15725762,Kemp,808,France,Male,24,4,122168.65,1
8862,15761713,Johnstone,678,France,Female,43,7,178074.33,1
8863,15769246,Lo Duca,813,Germany,Male,59,2,135078.41,1
8864,15781129,Montgomery,687,Spain,Male,38,8,69434.4,2
8865,15599124,Miller,832,France,Female,29,5,0,2
8866,15639004,Chiemezie,668,France,Male,72,2,0,2
8867,15810995,Wright,526,Germany,Male,34,3,122726.56,1
8868,15653773,Shaw,457,France,Female,38,7,164496.99,1
8869,15708357,Chapman,649,Spain,Female,38,8,0,1
8870,15733597,Y?an,669,France,Female,41,0,150219.41,2
8871,15789560,Clark,668,France,Male,42,8,187534.79,1
8872,15699524,Howells,466,France,Female,30,3,0,1
8873,15626475,Gamble,685,France,Male,30,2,0,2
8874,15810839,Rogers,610,France,Male,34,0,103108.17,1
8875,15684318,McMillan,582,Germany,Female,50,6,96486.57,2
8876,15768120,Brown,702,Germany,Male,36,9,90560.48,2
8877,15712807,Robertson,556,Spain,Male,46,3,131764.96,1
8878,15696371,Thomas,812,Spain,Female,24,1,92476.88,1
8879,15675794,Hsing,645,Germany,Male,47,9,152076.93,1
8880,15774277,Chiu,809,France,Male,43,2,0,2
8881,15603764,Chang,560,France,Male,49,4,0,1
8882,15618647,Kornilova,744,France,Male,29,1,43504.42,1
8883,15614643,Chifo,731,Spain,Female,39,2,0,2
8884,15707696,Lu,471,Spain,Female,28,5,0,2
8885,15749583,Bellucci,686,Germany,Female,38,2,93569.86,3
8886,15815125,Michael,668,Spain,Male,45,4,102486.21,2
8887,15779620,Sinclair,575,France,Male,36,1,0,1
8888,15768233,Chukwuebuka,435,Germany,Male,37,8,114346.3,1
8889,15637788,Schmidt,743,France,Male,23,3,110203.77,1
8890,15777046,Parry,580,France,Female,39,9,128362.59,1
8891,15788723,McIntyre,599,Germany,Female,49,10,143888.22,2
8892,15790489,Lo Duca,534,Spain,Male,34,5,170600.78,1
8893,15739476,Ferrari,680,France,Female,32,5,0,1
8894,15612670,Berry,631,Spain,Female,46,10,0,2
8895,15631222,Cattaneo,485,France,Female,39,2,75339.64,1
8896,15658972,Foster,699,France,Female,40,8,122038.34,1
8897,15724691,Gordon,712,France,Male,34,1,0,2
8898,15740442,May,603,France,Male,51,8,186825.57,1
8899,15760427,Cameron,850,France,Male,40,6,124788.18,1
8900,15677939,Ch'eng,584,France,Female,41,3,0,2
8901,15611599,Curtis,604,France,Female,71,2,0,2
8902,15633474,Whitehead,586,France,Male,51,2,138553.57,1
8903,15671973,Chukwuemeka,467,Spain,Male,39,5,0,2
8904,15790019,Onwughara,520,France,Male,35,9,105387.89,1
8905,15737735,Grant,683,Spain,Male,40,4,95053.1,1
8906,15661745,Browne,557,France,Male,36,3,0,1
8907,15797065,Goloubev,613,Spain,Female,32,0,0,2
8908,15710671,Gordon,786,France,Male,34,3,137361.96,1
8909,15656522,Sutherland,593,Spain,Male,32,10,158537.42,1
8910,15705085,Quesada,670,Spain,Female,29,9,0,2
8911,15744873,Wright,657,Germany,Female,48,5,143595.87,1
8912,15781914,Simmons,718,Germany,Male,32,9,169947.41,2
8913,15637354,Yobachukwu,623,France,Female,24,7,148167.83,2
8914,15717307,Read,496,France,Male,31,5,0,2
8915,15746695,Wunder,429,France,Female,39,6,48023.83,1
8916,15804962,Nnaife,606,France,Male,36,1,155655.46,1
8917,15665378,Shen,499,France,Female,46,6,0,2
8918,15757865,Powell,642,France,Male,62,7,0,2
8919,15578787,Goddard,641,France,Female,52,4,0,1
8920,15794323,Buckley,673,France,Male,32,8,121240.76,1
8921,15697546,McIntyre,570,France,Female,36,3,0,2
8922,15629519,Yen,472,France,Female,37,1,0,2
8923,15624703,Okonkwo,550,Germany,Male,35,9,129847.75,2
8924,15570002,Burlingame,625,Germany,Female,55,8,118772.71,4
8925,15808566,Hs?,516,France,Male,46,2,0,2
8926,15805463,Board,682,Germany,Male,32,2,105163.88,2
8927,15709136,Adams,620,France,Male,28,8,0,2
8928,15801605,Rizzo,626,France,Female,39,0,0,2
8929,15567855,Chukwufumnanya,623,France,Female,29,1,0,2
8930,15675141,Fraser,569,France,Female,35,4,93934.63,1
8931,15665759,Russell,724,France,Female,69,5,117866.92,1
8932,15761487,Yefimova,678,France,Female,55,5,0,1
8933,15700394,Palermo,713,Spain,Female,26,4,122857.46,2
8934,15631162,Bergamaschi,631,France,Male,32,10,0,2
8935,15630641,Shao,846,France,Female,37,6,127103.97,1
8936,15585066,Chimaraoke,660,France,Female,43,1,0,1
8937,15722991,McGregor,567,France,Male,54,9,96402.96,1
8938,15737404,Kesteven,731,France,Male,31,1,132512.26,1
8939,15722409,Ritchie,693,Spain,Male,47,8,107604.66,1
8940,15806420,Jenks,772,France,Male,34,9,0,2
8941,15658148,Udokamma,657,France,Male,38,7,0,2
8942,15810660,Boyle,774,Germany,Male,34,4,120875.23,2
8943,15709780,Azuka,667,France,Female,37,9,71786.9,2
8944,15727350,Pai,516,France,Female,37,8,113143.12,1
8945,15752312,Howells,551,Spain,Male,49,1,150777.72,2
8946,15616745,Hs?,542,Spain,Male,35,2,174894.53,1
8947,15572294,Kelly,623,France,Male,28,7,0,1
8948,15674110,Walton,701,France,Female,43,2,160416.56,1
8949,15662501,Ebelechukwu,583,France,Male,48,3,91246.53,1
8950,15649239,Vasilieva,731,Spain,Male,46,10,0,2
8951,15700424,Hsiao,461,France,Female,35,5,0,1
8952,15636388,Abrego,702,Germany,Female,23,7,98775.23,1
8953,15713975,Gibson,565,Germany,Female,47,10,139756.12,1
8954,15592925,Giordano,711,Spain,Male,42,3,177626.77,3
8955,15581626,Mancini,664,France,Male,54,8,0,1
8956,15641319,Afanasyeva,518,Spain,Male,50,4,0,1
8957,15723481,Wright,728,Spain,Male,42,8,0,2
8958,15787825,Okwudiliolisa,585,Germany,Male,37,6,152496.82,1
8959,15710726,Hughes,573,France,Male,52,8,0,2
8960,15627195,Parrott,568,Germany,Male,26,1,112930.28,2
8961,15657957,Hughes,602,Germany,Female,26,8,113674.2,1
8962,15676117,Zinachukwudi,603,France,Male,44,9,0,1
8963,15607874,Keane,687,France,Male,38,0,144450.58,1
8964,15796993,McCollum,741,France,Male,52,1,171236.3,2
8965,15649858,Simpson,469,Spain,Male,37,9,96776.49,1
8966,15811032,Gambrell,477,Germany,Female,58,8,145984.92,1
8967,15679963,Moretti,737,Germany,Male,43,8,96353.8,1
8968,15579131,Ricci,835,France,Male,25,7,0,2
8969,15572428,Rieke,717,Germany,Female,33,0,115777.23,1
8970,15622461,Ndubuagha,562,France,Female,51,7,122822,2
8971,15636105,Chung,758,Spain,Male,61,2,0,2
8972,15583849,Ts'ai,408,France,Male,40,3,0,2
8973,15718780,Cox,650,Spain,Female,32,4,79450.09,1
8974,15739271,Lei,582,Germany,Male,33,2,122394,1
8975,15697129,Ulyanova,706,Spain,Female,43,1,0,2
8976,15763415,Gray,567,Germany,Male,41,0,134378.89,1
8977,15796617,McGregor,720,France,Male,29,2,0,2
8978,15626628,Tretiakova,631,Spain,Female,31,2,88161.85,2
8979,15765857,Genovesi,623,Spain,Male,41,2,142412.13,1
8980,15742511,Gordon,514,France,Male,35,3,121030.9,1
8981,15786433,Aitken,650,Germany,Female,35,3,165982.43,2
8982,15685805,Ginikanwa,673,Spain,Female,35,6,0,2
8983,15627971,Coates,504,France,Female,32,8,206663.75,1
8984,15783025,Piazza,723,Germany,Male,37,3,94661.53,2
8985,15726289,Cawood,645,France,Male,25,0,174400.36,1
8986,15802118,Ignatieff,664,Spain,Male,41,7,123428.69,1
8987,15607990,Gallo,760,Spain,Male,43,6,175735.5,1
8988,15695932,Yelverton,766,Spain,Male,36,5,78381.13,1
8989,15812279,William,634,France,Male,37,5,115345.86,2
8990,15687558,Mault,640,Germany,Female,31,10,118613.34,1
8991,15729065,Mackay,784,Germany,Male,28,2,109960.06,2
8992,15698902,McIntyre,547,Germany,Female,42,1,142703.4,1
8993,15570192,Henry,608,Germany,Female,40,8,121729.42,1
8994,15809265,Kao,547,France,Female,35,4,0,1
8995,15745201,Frewin,612,France,Female,43,4,139496.35,2
8996,15580623,Yefremova,573,Spain,Male,28,8,0,2
8997,15578156,Anenechukwu,615,Spain,Male,32,5,138521.83,1
8998,15631063,Trentino,710,France,Female,33,2,0,2
8999,15692577,Tomlinson,674,Germany,Female,38,10,83727.68,1
9000,15810910,Royston,702,Spain,Female,38,9,0,2
9001,15723217,Cremonesi,616,France,Male,37,9,0,1
9002,15733111,Yeh,688,Spain,Male,32,6,124179.3,1
9003,15610727,Ch'in,605,France,Male,36,7,128829.25,1
9004,15792720,Martinez,676,France,Male,33,6,171490.78,1
9005,15723153,Wearing,708,Spain,Male,33,3,0,2
9006,15802823,Maclean,745,Spain,Female,38,7,0,2
9007,15756118,T'ao,661,Spain,Male,20,8,0,1
9008,15684934,Rose,726,France,Male,31,9,0,2
9009,15776936,Whitworth,475,France,Male,40,7,160818.08,1
9010,15729087,Suttor,751,Germany,Male,54,9,156367.6,2
9011,15786463,Hsing,645,Germany,Female,59,8,121669.93,2
9012,15717498,Boni,775,France,Male,42,6,133970.22,2
9013,15718406,Marshall,540,France,Male,41,3,0,2
9014,15799468,Catchpole,591,France,Female,34,3,96127.27,1
9015,15626383,Tang,596,Spain,Male,60,7,121907.97,1
9016,15597385,Siddons,573,Spain,Male,41,5,0,2
9017,15570271,Wan,577,Spain,Male,31,6,0,1
9018,15690330,Efimov,830,Germany,Female,40,8,77701.64,1
9019,15680611,Rose,663,France,Male,67,9,0,3
9020,15810227,Fanucci,421,France,Male,34,2,0,2
9021,15807194,Iweobiegbulam,718,Spain,Male,34,5,113922.44,2
9022,15712199,Ijendu,655,Germany,Female,61,2,183997.7,2
9023,15694995,O'Sullivan,712,France,Male,23,2,0,2
9024,15723400,Hutchinson,663,France,Male,28,4,0,2
9025,15654772,Kwemto,640,France,Female,47,6,89799.46,2
9026,15574743,Chiu,577,Spain,Male,29,2,0,1
9027,15807593,Berry,546,Spain,Female,36,7,85660.96,1
9028,15686718,Hung,802,Germany,Male,37,9,115569.21,1
9029,15695299,Mordvinova,590,France,Female,45,2,81828.22,1
9030,15722701,Bruno,594,Germany,Male,18,1,132694.73,1
9031,15799635,Arbour,577,Spain,Male,51,2,108867,1
9032,15742323,Barese,541,France,Male,39,7,0,2
9033,15658435,Hingston,781,France,Female,27,5,0,2
